name,product url,price,sku,imgUrl,company
Pro Brush- A30 Domed Kabuki Brush,http://www.anastasiabeverlyhills.com/pro-brush--a30-domed-kabuki-brush/ABH01-28630.html?cgid=brushes-and-tools,$ 2 4,ABH01-28630,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw2116b436/images/products/BRUSHES/Pro Brushes/A30/A30.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A3 Firm Shader Brush,http://www.anastasiabeverlyhills.com/pro-brush--a3-firm-shader-brush/ABH01-28603.html?cgid=brushes-and-tools,$ 1 8,ABH01-28603,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw780659c8/images/products/BRUSHES/Pro Brushes/A3/A3.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush # 18,http://www.anastasiabeverlyhills.com/brush-18/ABH01-28015.html?cgid=brushes-and-tools,$ 1 8,ABH01-28015,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw4e986921/images/2017 New Logo/BRUSHES/ABH01-28015-brush-18/2000 x 2000/abh-brush-18.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Swish Liner Brush,http://www.anastasiabeverlyhills.com/swish-liner-brush/ABH01-28130.html?cgid=brushes-and-tools,$ 1 8,ABH01-28130,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw2a1766fd/images/products/BRUSHES/Pro Brushes/Swish/Swish.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush 7B,http://www.anastasiabeverlyhills.com/brush-7-b/ABH01-28016.html?cgid=brushes-and-tools,$ 1 8,ABH01-28016,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw8713b348/images/2017 New Logo/BRUSHES/ABH01-28016-brush-7B/2000 x 2000/abh-brush-7B.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush # 15,http://www.anastasiabeverlyhills.com/angled-cut-brush-small-15/ABH01-28005.html?cgid=brushes-and-tools,$ 1 7,ABH01-28005,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwcff8af81/images/2017 New Logo/BRUSHES/ABH01-28005-brush-15/2000 x 2000/abh-brush-15.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush A23,http://www.anastasiabeverlyhills.com/brush-a23/ABH01-28623.html?cgid=brushes-and-tools,$ 2 5,ABH01-28623,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw5309487e/images/2017 New Logo/BRUSHES/ABH01-28623-brush-A23/2000 x 2000/abh-brush-A23.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A4 Cream Shadow Brush,http://www.anastasiabeverlyhills.com/pro-brush--a4-cream-shadow-brush/ABH01-28604.html?cgid=brushes-and-tools,$ 2 0,ABH01-28604,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwf3ee2c34/images/products/BRUSHES/Pro Brushes/A4/A4.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A27 Small Firm Shader,http://www.anastasiabeverlyhills.com/pro-brush--a27-small-firm-shader/ABH01-28627.html?cgid=brushes-and-tools,$ 2 1,ABH01-28627,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw70f67071/images/products/BRUSHES/Pro Brushes/A27/A27.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A16 Large Shadow Brush,http://www.anastasiabeverlyhills.com/pro-brush--a16-large-shadow-brush/ABH01-28616.html?cgid=brushes-and-tools,$ 2 5,ABH01-28616,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwfeb7dc1e/images/products/BRUSHES/Pro Brushes/A16/A16.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush # 3,http://www.anastasiabeverlyhills.com/brush-3/ABH01-28023.html?cgid=brushes-and-tools,$ 1 8,ABH01-28023,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw9dacd67d/images/2017 New Logo/BRUSHES/ABH01-28023-brush-3/2000 x 2000/abh-brush-3.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A25 Tapered Blending Brush,http://www.anastasiabeverlyhills.com/pro-brush--a25-tapered-blending-brush/ABH01-28625.html?cgid=brushes-and-tools,$ 2 3,ABH01-28625,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw7104f568/images/products/BRUSHES/Pro Brushes/A25/A25.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A10 Diffuser Brush,http://www.anastasiabeverlyhills.com/pro-brush--a10-diffuser-brush/ABH01-28610.html?cgid=brushes-and-tools,$ 2 1,ABH01-28610,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw8e602688/images/products/BRUSHES/Pro Brushes/A10/A10.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Duo Brush # 20,http://www.anastasiabeverlyhills.com/brow-brush-20-brows-stright-cut/ABH01-28024.html?cgid=brushes-and-tools,$ 1 8,ABH01-28024,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw1c3ba1de/images/2017 New Logo/BRUSHES/ABH01-28024-brush-20/2000 x 2000/abh-brush-20.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A13 Medium Shader Brush,http://www.anastasiabeverlyhills.com/pro-brush--a13-medium-shader-brush/ABH01-28613.html?cgid=brushes-and-tools,$ 2 0,ABH01-28613,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw78e2e62e/images/products/BRUSHES/Pro Brushes/A13/A13.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A6 Buff and Blend Brush,http://www.anastasiabeverlyhills.com/pro-brush--a6-buff-and-blend-brush/ABH01-28606.html?cgid=brushes-and-tools,$ 2 1,ABH01-28606,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw80a9a12b/images/products/BRUSHES/Pro Brushes/A6/A6.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A19 Blush Brush,http://www.anastasiabeverlyhills.com/pro-brush--a19-blush-brush/ABH01-28619.html?cgid=brushes-and-tools,$ 2 6,ABH01-28619,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw567f0078/images/products/BRUSHES/Pro Brushes/A19/A19.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A24 Medium Shadow Brush,http://www.anastasiabeverlyhills.com/pro-brush--a24-medium-shadow-brush/ABH01-28624.html?cgid=brushes-and-tools,$ 2 3,ABH01-28624,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw46a3aee4/images/products/BRUSHES/Pro Brushes/A24/A24.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A14 Pencil Brush,http://www.anastasiabeverlyhills.com/pro-brush--a14-pencil-brush/ABH01-28614.html?cgid=brushes-and-tools,$ 1 8,ABH01-28614,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw55e970ca/images/products/BRUSHES/Pro Brushes/A14/A14.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A28 Precise Eyeliner Brush,http://www.anastasiabeverlyhills.com/pro-brush--a28-precise-eyeliner-brush/ABH01-28628.html?cgid=brushes-and-tools,$ 1 6,ABH01-28628,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwb95d7bd2/images/products/BRUSHES/Pro Brushes/A28/A28.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A2 Precise Concealer Brush,http://www.anastasiabeverlyhills.com/pro-brush--a2-precise-concealer-brush/ABH01-28602.html?cgid=brushes-and-tools,$ 1 8,ABH01-28602,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwfe7111eb/images/products/BRUSHES/Pro Brushes/A2/A2.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A18 Angle Chiseler Brush,http://www.anastasiabeverlyhills.com/pro-brush--a18-angle-chiseler-brush/ABH01-28618.html?cgid=brushes-and-tools,$ 3 0,ABH01-28618,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwf21a44f7/images/products/BRUSHES/Pro Brushes/A18/A18.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A30 Domed Kabuki Brush,http://www.anastasiabeverlyhills.com/pro-brush--a30-domed-kabuki-brush/ABH01-28630.html?cgid=brushes-and-tools,$ 2 4,ABH01-28630,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw2116b436/images/products/BRUSHES/Pro Brushes/A30/A30.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A3 Firm Shader Brush,http://www.anastasiabeverlyhills.com/pro-brush--a3-firm-shader-brush/ABH01-28603.html?cgid=brushes-and-tools,$ 1 8,ABH01-28603,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw780659c8/images/products/BRUSHES/Pro Brushes/A3/A3.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush # 18,http://www.anastasiabeverlyhills.com/brush-18/ABH01-28015.html?cgid=brushes-and-tools,$ 1 8,ABH01-28015,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw4e986921/images/2017 New Logo/BRUSHES/ABH01-28015-brush-18/2000 x 2000/abh-brush-18.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Swish Liner Brush,http://www.anastasiabeverlyhills.com/swish-liner-brush/ABH01-28130.html?cgid=brushes-and-tools,$ 1 8,ABH01-28130,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw2a1766fd/images/products/BRUSHES/Pro Brushes/Swish/Swish.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush 7B,http://www.anastasiabeverlyhills.com/brush-7-b/ABH01-28016.html?cgid=brushes-and-tools,$ 1 8,ABH01-28016,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw8713b348/images/2017 New Logo/BRUSHES/ABH01-28016-brush-7B/2000 x 2000/abh-brush-7B.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush # 15,http://www.anastasiabeverlyhills.com/angled-cut-brush-small-15/ABH01-28005.html?cgid=brushes-and-tools,$ 1 7,ABH01-28005,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwcff8af81/images/2017 New Logo/BRUSHES/ABH01-28005-brush-15/2000 x 2000/abh-brush-15.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Brush A23,http://www.anastasiabeverlyhills.com/brush-a23/ABH01-28623.html?cgid=brushes-and-tools,$ 2 5,ABH01-28623,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw5309487e/images/2017 New Logo/BRUSHES/ABH01-28623-brush-A23/2000 x 2000/abh-brush-A23.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A4 Cream Shadow Brush,http://www.anastasiabeverlyhills.com/pro-brush--a4-cream-shadow-brush/ABH01-28604.html?cgid=brushes-and-tools,$ 2 0,ABH01-28604,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dwf3ee2c34/images/products/BRUSHES/Pro Brushes/A4/A4.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Pro Brush- A27 Small Firm Shader,http://www.anastasiabeverlyhills.com/pro-brush--a27-small-firm-shader/ABH01-28627.html?cgid=brushes-and-tools,$ 2 1,ABH01-28627,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw70f67071/images/products/BRUSHES/Pro Brushes/A27/A27.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Matte Lipstick,http://www.anastasiabeverlyhills.com/matte-lipstick/matte-lipstick.html?cgid=more,$ 1 8,matte-lipstick,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw89e34cce/images/products/Fall 2017/Matte Lipstick/ABH01-33001-dusty-mauve/2000x2000/abh-matte-lipstick-dusty mauve-a.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
Matte Lipstick,http://www.anastasiabeverlyhills.com/matte-lipstick/matte-lipstick.html?cgid=more,$ 1 8,matte-lipstick,http://www.anastasiabeverlyhills.com/dw/image/v2/BBLL_PRD/on/demandware.static/-/Sites-anastasia-master-catalog/default/dw89e34cce/images/products/Fall 2017/Matte Lipstick/ABH01-33001-dusty-mauve/2000x2000/abh-matte-lipstick-dusty mauve-a.jpg?sw=1350&sh=1000&sm=fit,anastasiabeverlyhills
